STAID,region,mean_var,id,values,variance_group
01536000,East,7.33,Average annual daily temperature (C),1.70958913236272,< 10%
01536000,East,7.33,Average annual daily precipitation (mm),3.21058528405202,< 10%
01536500,East,7.33,Snow fraction (% of days),21.7113894592745,< 10%
01536500,East,7.33,Aridity (PET/P),0.66693804044551,< 10%
01536500,East,7.33,Average annual daily temperature (C),1.67339994087667,< 10%
01536500,East,7.33,Average annual daily precipitation (mm),2.87776317590691,< 10%
01538000,East,7.33,Snow fraction (% of days),16.9779192334018,< 10%
01538000,East,7.33,Aridity (PET/P),0.602156327817288,< 10%
01538000,East,7.33,Average annual daily temperature (C),1.79566535217972,< 10%
01538000,East,7.33,Average annual daily precipitation (mm),3.18813504449008,< 10%
01539000,East,7.33,Snow fraction (% of days),17.5658042436687,< 10%
01539000,East,7.33,Aridity (PET/P),0.574675788711045,< 10%
01539000,East,7.33,Average annual daily temperature (C),1.76035462307469,< 10%
01539000,East,7.33,Average annual daily precipitation (mm),3.33805181382615,< 10%
01540500,East,7.33,Snow fraction (% of days),21.1676180698152,< 10%
01540500,East,7.33,Aridity (PET/P),0.659537021917095,< 10%
01540500,East,7.33,Average annual daily temperature (C),1.68712317714372,< 10%
01540500,East,7.33,Average annual daily precipitation (mm),2.91005845311431,< 10%
01541000,East,7.33,Snow fraction (% of days),19.1329295003422,< 10%
01541000,East,7.33,Aridity (PET/P),0.597342139405494,< 10%
01541000,East,7.33,Average annual daily temperature (C),1.75569218761493,< 10%
01541000,East,7.33,Average annual daily precipitation (mm),3.21495989048597,< 10%
01541200,East,7.33,Snow fraction (% of days),19.3427173169062,< 10%
01541200,East,7.33,Aridity (PET/P),0.597679456081806,< 10%
01541200,East,7.33,Average annual daily temperature (C),1.75552961081198,< 10%
01541200,East,7.33,Average annual daily precipitation (mm),3.21333039014374,< 10%
01541303,East,7.33,Snow fraction (% of days),19.0536481861739,< 10%
01541303,East,7.33,Aridity (PET/P),0.597373441965773,< 10%
01541303,East,7.33,Average annual daily temperature (C),1.75388736676753,< 10%
01541303,East,7.33,Average annual daily precipitation (mm),3.21540109514031,< 10%
01542810,East,7.33,Snow fraction (% of days),23.4965297741273,< 10%
01542810,East,7.33,Aridity (PET/P),0.61867474331193,< 10%
01542810,East,7.33,Average annual daily temperature (C),1.60287310398914,< 10%
01542810,East,7.33,Average annual daily precipitation (mm),3.10374551676934,< 10%
01543000,East,7.33,Snow fraction (% of days),22.3733333333333,< 10%
01543000,East,7.33,Aridity (PET/P),0.62142088762013,< 10%
01543000,East,7.33,Average annual daily temperature (C),1.61795588986944,< 10%
01543000,East,7.33,Average annual daily precipitation (mm),3.09024791238878,< 10%
01543500,East,7.33,Snow fraction (% of days),22.0658179329227,< 10%
01543500,East,7.33,Aridity (PET/P),0.629765930024114,< 10%
01543500,East,7.33,Average annual daily temperature (C),1.65473400449094,< 10%
01543500,East,7.33,Average annual daily precipitation (mm),3.05037180013689,< 10%
01544000,East,7.33,Snow fraction (% of days),22.7830800821355,< 10%
01544000,East,7.33,Aridity (PET/P),0.64445763573025,< 10%
01544000,East,7.33,Average annual daily temperature (C),1.61206747612228,< 10%
01544000,East,7.33,Average annual daily precipitation (mm),2.98084606433949,< 10%
01544500,East,7.33,Snow fraction (% of days),23.1315400410678,< 10%
01544500,East,7.33,Aridity (PET/P),0.639916574670231,< 10%
01544500,East,7.33,Average annual daily temperature (C),1.60863201833104,< 10%
01544500,East,7.33,Average annual daily precipitation (mm),3.00332895277207,< 10%
01545000,East,7.33,Snow fraction (% of days),22.1832717316906,< 10%
01545000,East,7.33,Aridity (PET/P),0.647498274685505,< 10%
01545000,East,7.33,Average annual daily temperature (C),1.63102437483632,< 10%
01545000,East,7.33,Average annual daily precipitation (mm),2.9681627652293,< 10%
01545500,East,7.33,Snow fraction (% of days),20.517029431896,< 10%
01545500,East,7.33,Aridity (PET/P),0.63263812015283,< 10%
01545500,East,7.33,Average annual daily temperature (C),1.70209682490826,< 10%
01545500,East,7.33,Average annual daily precipitation (mm),3.03729199178645,< 10%
01545600,East,7.33,Snow fraction (% of days),21.9381724845996,< 10%
01545600,East,7.33,Aridity (PET/P),0.634336544916026,< 10%
01545600,East,7.33,Average annual daily temperature (C),1.63791378356081,< 10%
01545600,East,7.33,Average annual daily precipitation (mm),3.03014613278576,< 10%
01546400,East,7.33,Snow fraction (% of days),15.7988288082744,< 10%
01546400,East,7.33,Aridity (PET/P),0.683741762270751,< 10%
01546400,East,7.33,Average annual daily temperature (C),1.84441747654132,< 10%
01546400,East,7.33,Average annual daily precipitation (mm),2.81729736101605,< 10%
01546500,East,7.33,Snow fraction (% of days),16.1115537303217,< 10%
01546500,East,7.33,Aridity (PET/P),0.68677582451527,< 10%
01546500,East,7.33,Average annual daily temperature (C),1.84488684046678,< 10%
01546500,East,7.33,Average annual daily precipitation (mm),2.79727070499658,< 10%
01547100,East,7.33,Snow fraction (% of days),15.9399657768652,< 10%
01547100,East,7.33,Aridity (PET/P),0.690588475887649,< 10%
01547100,East,7.33,Average annual daily temperature (C),1.84933152796342,< 10%
01547100,East,7.33,Average annual daily precipitation (mm),2.78183737166324,< 10%
01547200,East,7.33,Snow fraction (% of days),16.2087474332649,< 10%
01547200,East,7.33,Aridity (PET/P),0.676992565483454,< 10%
01547200,East,7.33,Average annual daily temperature (C),1.83060938468162,< 10%
01547200,East,7.33,Average annual daily precipitation (mm),2.83836666666667,< 10%
01547500,East,7.33,Snow fraction (% of days),15.828720054757,< 10%
01547500,East,7.33,Aridity (PET/P),0.680509886650043,< 10%
01547500,East,7.33,Average annual daily temperature (C),1.83889267746722,< 10%
01547500,East,7.33,Average annual daily precipitation (mm),2.82371526351814,< 10%
01547700,East,7.33,Snow fraction (% of days),16.8018275154004,< 10%
01547700,East,7.33,Aridity (PET/P),0.675309474206916,< 10%
01547700,East,7.33,Average annual daily temperature (C),1.81395858330745,< 10%
01547700,East,7.33,Average annual daily precipitation (mm),2.84653360711841,< 10%
01547950,East,7.33,Snow fraction (% of days),19.3292676249144,< 10%
01547950,East,7.33,Aridity (PET/P),0.648671867497911,< 10%
01547950,East,7.33,Average annual daily temperature (C),1.748103255016,< 10%
01547950,East,7.33,Average annual daily precipitation (mm),2.96446700889802,< 10%
01548500,East,7.33,Snow fraction (% of days),21.5771526351814,< 10%
01548500,East,7.33,Aridity (PET/P),0.679577486365963,< 10%
01548500,East,7.33,Average annual daily temperature (C),1.62307548625664,< 10%
01548500,East,7.33,Average annual daily precipitation (mm),2.82615735797399,< 10%
01549500,East,7.33,Snow fraction (% of days),21.8769815195072,< 10%
01549500,East,7.33,Aridity (PET/P),0.65865555602139,< 10%
01549500,East,7.33,Average annual daily temperature (C),1.65956262786827,< 10%
01549500,East,7.33,Average annual daily precipitation (mm),2.91440177960301,< 10%
01549700,East,7.33,Snow fraction (% of days),21.5865023956194,< 10%
01549700,East,7.33,Aridity (PET/P),0.66537517413768,< 10%
01549700,East,7.33,Average annual daily temperature (C),1.64170324358486,< 10%
01549700,East,7.33,Average annual daily precipitation (mm),2.88648281998631,< 10%
01550000,East,7.33,Snow fraction (% of days),21.5258795345654,< 10%
01550000,East,7.33,Aridity (PET/P),0.654929140606718,< 10%
01550000,East,7.33,Average annual daily temperature (C),1.67459344930315,< 10%
01550000,East,7.33,Average annual daily precipitation (mm),2.93021375770021,< 10%
01551500,East,7.33,Snow fraction (% of days),20.1183436002738,< 10%
01551500,East,7.33,Aridity (PET/P),0.644332830759732,< 10%
01551500,East,7.33,Average annual daily temperature (C),1.71252509541953,< 10%
01551500,East,7.33,Average annual daily precipitation (mm),2.98153107460643,< 10%
01552000,East,7.33,Snow fraction (% of days),22.0994045174538,< 10%
01552000,East,7.33,Aridity (PET/P),0.607931319482327,< 10%
01552000,East,7.33,Average annual daily temperature (C),1.68802361522796,< 10%
01552000,East,7.33,Average annual daily precipitation (mm),3.15582600958248,< 10%
01552500,East,7.33,Snow fraction (% of days),23.6445927446954,< 10%
01552500,East,7.33,Aridity (PET/P),0.529824417613316,< 10%
01552500,East,7.33,Average annual daily temperature (C),1.65729530569153,< 10%
01552500,East,7.33,Average annual daily precipitation (mm),3.62060663928816,< 10%
01553500,East,7.33,Snow fraction (% of days),20.0727241615332,< 10%
01553500,East,7.33,Aridity (PET/P),0.638459474738466,< 10%
01553500,East,7.33,Average annual daily temperature (C),1.72148240246875,< 10%
01553500,East,7.33,Average annual daily precipitation (mm),3.00823921971253,< 10%
01553700,East,7.33,Snow fraction (% of days),13.9155153046897,< 10%
01553700,East,7.33,Aridity (PET/P),0.6397640907865,< 10%
01553700,East,7.33,Average annual daily temperature (C),1.88705819086187,< 10%
01553700,East,7.33,Average annual daily precipitation (mm),2.99317101937658,< 10%
01554000,East,7.33,Snow fraction (% of days),20.7380424366872,< 10%
01554000,East,7.33,Aridity (PET/P),0.651293450035288,< 10%
01554000,East,7.33,Average annual daily temperature (C),1.70183113007555,< 10%
01554000,East,7.33,Average annual daily precipitation (mm),2.94759541409993,< 10%
01555000,East,7.33,Snow fraction (% of days),16.6270568104038,< 10%
01555000,East,7.33,Aridity (PET/P),0.609179141927057,< 10%
01555000,East,7.33,Average annual daily temperature (C),1.80994202821148,< 10%
01555000,East,7.33,Average annual daily precipitation (mm),3.15355099247091,< 10%
01555500,East,7.33,Snow fraction (% of days),14.1042710472279,< 10%
01555500,East,7.33,Aridity (PET/P),0.592596238245247,< 10%
01555500,East,7.33,Average annual daily temperature (C),1.87792195363737,< 10%
01555500,East,7.33,Average annual daily precipitation (mm),3.23900314852841,< 10%
01556000,East,7.33,Snow fraction (% of days),14.1651882272416,< 10%
01556000,East,7.33,Aridity (PET/P),0.677353283162212,< 10%
01556000,East,7.33,Average annual daily temperature (C),1.85488117174767,< 10%
01556000,East,7.33,Average annual daily precipitation (mm),2.8347674880219,< 10%
01557500,East,7.33,Snow fraction (% of days),17.4729363449692,< 10%
01557500,East,7.33,Aridity (PET/P),0.616091923282563,< 10%
01557500,East,7.33,Average annual daily temperature (C),1.78693916414971,< 10%
01557500,East,7.33,Average annual daily precipitation (mm),3.11966721423682,< 10%
01558000,East,7.33,Snow fraction (% of days),15.9702395619439,< 10%
01558000,East,7.33,Aridity (PET/P),0.640382129263521,< 10%
01558000,East,7.33,Average annual daily temperature (C),1.81501050268421,< 10%
01558000,East,7.33,Average annual daily precipitation (mm),2.99981909650924,< 10%
01559000,East,7.33,Snow fraction (% of days),14.4037440109514,< 10%
01559000,East,7.33,Aridity (PET/P),0.670666258324823,< 10%
01559000,East,7.33,Average annual daily temperature (C),1.85172913660723,< 10%
01559000,East,7.33,Average annual daily precipitation (mm),2.863712183436,< 10%
01560000,East,7.33,Snow fraction (% of days),14.4830732375086,< 10%
01560000,East,7.33,Aridity (PET/P),0.679991496977895,< 10%
01560000,East,7.33,Average annual daily temperature (C),1.84256051976064,< 10%
01560000,East,7.33,Average annual daily precipitation (mm),2.82410143737166,< 10%
01562000,East,7.33,Snow fraction (% of days),13.180848733744,< 10%
01562000,East,7.33,Aridity (PET/P),0.691031122975005,< 10%
01562000,East,7.33,Average annual daily temperature (C),1.86337815219433,< 10%
01562000,East,7.33,Average annual daily precipitation (mm),2.77888631074606,< 10%
01563200,East,7.33,Snow fraction (% of days),13.02659137577,< 10%
01563200,East,7.33,Aridity (PET/P),0.691406960070183,< 10%
01563200,East,7.33,Average annual daily temperature (C),1.87547509853499,< 10%
01563200,East,7.33,Average annual daily precipitation (mm),2.777328678987,< 10%
01563500,East,7.33,Snow fraction (% of days),14.1509161109161,< 10%
01563500,East,7.33,Aridity (PET/P),0.683601951800124,< 10%
01563500,East,7.33,Average annual daily temperature (C),1.86536591904313,< 10%
01563500,East,7.33,Average annual daily precipitation (mm),2.79768311688312,< 10%
01567000,East,7.33,Snow fraction (% of days),13.2365845311431,< 10%
01567000,East,7.33,Aridity (PET/P),0.675854903297002,< 10%
01567000,East,7.33,Average annual daily temperature (C),1.88983086753422,< 10%
01567000,East,7.33,Average annual daily precipitation (mm),2.84127084188912,< 10%
01567500,East,7.33,Snow fraction (% of days),11.2945995893224,< 10%
01567500,East,7.33,Aridity (PET/P),0.650830784089381,< 10%
01567500,East,7.33,Average annual daily temperature (C),1.95843934578297,< 10%
01567500,East,7.33,Average annual daily precipitation (mm),2.94992340862423,< 10%
01568000,East,7.33,Snow fraction (% of days),11.1752566735113,< 10%
01568000,East,7.33,Aridity (PET/P),0.635193533301386,< 10%
01568000,East,7.33,Average annual daily temperature (C),1.9586888278916,< 10%
01568000,East,7.33,Average annual daily precipitation (mm),3.02194216290212,< 10%
01570000,East,7.33,Snow fraction (% of days),10.1071868583162,< 10%
01570000,East,7.33,Aridity (PET/P),0.643869862688023,< 10%
01570000,East,7.33,Average annual daily temperature (C),2.03320657852511,< 10%
01570000,East,7.33,Average annual daily precipitation (mm),2.9797803559206,< 10%
01571500,East,7.33,Snow fraction (% of days),10.3003422313484,< 10%
01571500,East,7.33,Aridity (PET/P),0.61564901307042,< 10%
01571500,East,7.33,Average annual daily temperature (C),2.01340515459909,< 10%
01571500,East,7.33,Average annual daily precipitation (mm),3.11673189596167,< 10%
01572025,East,7.33,Snow fraction (% of days),13.5215379231913,< 10%
01572025,East,7.33,Aridity (PET/P),0.561345327494744,< 10%
01572025,East,7.33,Average annual daily temperature (C),1.90671123751706,< 10%
01572025,East,7.33,Average annual daily precipitation (mm),3.48262400489896,< 10%
01572190,East,7.33,Snow fraction (% of days),13.3739305397603,< 10%
01572190,East,7.33,Aridity (PET/P),0.560477079267586,< 10%
01572190,East,7.33,Average annual daily temperature (C),1.91179985163488,< 10%
01572190,East,7.33,Average annual daily precipitation (mm),3.49275050301811,< 10%
01573000,East,7.33,Snow fraction (% of days),12.7074880219028,< 10%
01573000,East,7.33,Aridity (PET/P),0.573094371633053,< 10%
01573000,East,7.33,Average annual daily temperature (C),1.94307560319154,< 10%
01573000,East,7.33,Average annual daily precipitation (mm),3.34567440109514,< 10%
01573560,East,7.33,Snow fraction (% of days),11.9909377138946,< 10%
01573560,East,7.33,Aridity (PET/P),0.582276961310787,< 10%
01573560,East,7.33,Average annual daily temperature (C),1.96661164579782,< 10%
01573560,East,7.33,Average annual daily precipitation (mm),3.29284804928131,< 10%
01574000,East,7.33,Snow fraction (% of days),9.08588637919233,< 10%
01574000,East,7.33,Aridity (PET/P),0.624336109111044,< 10%
01574000,East,7.33,Average annual daily temperature (C),2.04110361191106,< 10%
01574000,East,7.33,Average annual daily precipitation (mm),3.07253750855578,< 10%
01574500,East,7.33,Snow fraction (% of days),7.99152635181383,< 10%
01574500,East,7.33,Aridity (PET/P),0.62974083574893,< 10%
01574500,East,7.33,Average annual daily temperature (C),2.08777256086963,< 10%
01574500,East,7.33,Average annual daily precipitation (mm),3.04644298425736,< 10%
01576500,East,7.33,Snow fraction (% of days),8.7185968514716,< 10%
01576500,East,7.33,Aridity (PET/P),0.59896907507369,< 10%
01576500,East,7.33,Average annual daily temperature (C),2.07291680184922,< 10%
01576500,East,7.33,Average annual daily precipitation (mm),3.20071779603012,< 10%
01576754,East,7.33,Snow fraction (% of days),7.98027986919157,< 10%
01576754,East,7.33,Aridity (PET/P),0.606162917265479,< 10%
01576754,East,7.33,Average annual daily temperature (C),2.09967499031399,< 10%
01576754,East,7.33,Average annual daily precipitation (mm),3.17529104874895,< 10%
01580000,East,7.33,Snow fraction (% of days),7.58548254620123,< 10%
01580000,East,7.33,Aridity (PET/P),0.582399368009449,< 10%
01580000,East,7.33,Average annual daily temperature (C),2.09212849121653,< 10%
01580000,East,7.33,Average annual daily precipitation (mm),3.29567364818617,< 10%
01581700,East,7.33,Snow fraction (% of days),5.19876796714579,< 10%
01581700,East,7.33,Aridity (PET/P),0.560722486083458,< 10%
01581700,East,7.33,Average annual daily temperature (C),2.18308084183758,< 10%
01581700,East,7.33,Average annual daily precipitation (mm),3.42291026694045,< 10%
01582000,East,7.33,Snow fraction (% of days),7.68739904175222,< 10%
01582000,East,7.33,Aridity (PET/P),0.583418654979437,< 10%
01582000,East,7.33,Average annual daily temperature (C),2.0953267298846,< 10%
01582000,East,7.33,Average annual daily precipitation (mm),3.29033436002738,< 10%
01582500,East,7.33,Snow fraction (% of days),7.39596541786744,< 10%
01582500,East,7.33,Aridity (PET/P),0.590625704112552,< 10%
01582500,East,7.33,Average annual daily temperature (C),2.12289600033138,< 10%
01582500,East,7.33,Average annual daily precipitation (mm),3.27259214697406,< 10%
01583100,East,7.33,Snow fraction (% of days),6.30785253456221,< 10%
01583100,East,7.33,Aridity (PET/P),0.596918082285664,< 10%
01583100,East,7.33,Average annual daily temperature (C),2.16261816280119,< 10%
01583100,East,7.33,Average annual daily precipitation (mm),3.25258377880184,< 10%
01583500,East,7.33,Snow fraction (% of days),5.52762491444216,< 10%
01583500,East,7.33,Aridity (PET/P),0.591628205716068,< 10%
01583500,East,7.33,Average annual daily temperature (C),2.18881524482542,< 10%
01583500,East,7.33,Average annual daily precipitation (mm),3.24565133470226,< 10%
01583600,East,7.33,Snow fraction (% of days),4.35985590778098,< 10%
01583600,East,7.33,Aridity (PET/P),0.580261506442875,< 10%
01583600,East,7.33,Average annual daily temperature (C),2.25135699503123,< 10%
01583600,East,7.33,Average annual daily precipitation (mm),3.33733991354467,< 10%
01584050,East,7.33,Snow fraction (% of days),3.94011635865845,< 10%
01584050,East,7.33,Aridity (PET/P),0.55718521155534,< 10%
01584050,East,7.33,Average annual daily temperature (C),2.2553602096208,< 10%
01584050,East,7.33,Average annual daily precipitation (mm),3.44464490075291,< 10%
01585100,East,7.33,Snow fraction (% of days),2.80523260141422,< 10%
01585100,East,7.33,Aridity (PET/P),0.557018286473457,< 10%
01585100,East,7.33,Average annual daily temperature (C),2.36165392027474,< 10%
01585100,East,7.33,Average annual daily precipitation (mm),3.44210182359509,< 10%
01585500,East,7.33,Snow fraction (% of days),6.92546201232033,< 10%
01585500,East,7.33,Aridity (PET/P),0.626354443109967,< 10%
01585500,East,7.33,Average annual daily temperature (C),2.16606194289023,< 10%
01585500,East,7.33,Average annual daily precipitation (mm),3.06331909650924,< 10%
01586000,East,7.33,Snow fraction (% of days),6.47576317590691,< 10%
01586000,East,7.33,Aridity (PET/P),0.620750215908191,< 10%
01586000,East,7.33,Average annual daily temperature (C),2.16168870786467,< 10%
01586000,East,7.33,Average annual daily precipitation (mm),3.09188165639973,< 10%
01586210,East,7.33,Snow fraction (% of days),6.07124639769453,< 10%
01586210,East,7.33,Aridity (PET/P),0.627362002555032,< 10%
01586210,East,7.33,Average annual daily temperature (C),2.18973918223474,< 10%
01586210,East,7.33,Average annual daily precipitation (mm),3.08281649855908,< 10%
01586610,East,7.33,Snow fraction (% of days),6.28688040345821,< 10%
01586610,East,7.33,Aridity (PET/P),0.625473299597598,< 10%
01586610,East,7.33,Average annual daily temperature (C),2.18083674006395,< 10%
01586610,East,7.33,Average annual daily precipitation (mm),3.09125540345821,< 10%
01589100,East,7.33,Snow fraction (% of days),3.26689407540395,< 10%
01589100,East,7.33,Aridity (PET/P),0.595701563335215,< 10%
01589100,East,7.33,Average annual daily temperature (C),2.34050727951269,< 10%
01589100,East,7.33,Average annual daily precipitation (mm),3.24388429084381,< 10%
01589300,East,7.33,Snow fraction (% of days),4.578678835289,< 10%
01589300,East,7.33,Aridity (PET/P),0.597109269278185,< 10%
01589300,East,7.33,Average annual daily temperature (C),2.21550551844703,< 10%
01589300,East,7.33,Average annual daily precipitation (mm),3.21095384615385,< 10%
01589330,East,7.33,Snow fraction (% of days),4.29906238040566,< 10%
01589330,East,7.33,Aridity (PET/P),0.592843795815352,< 10%
01589330,East,7.33,Average annual daily temperature (C),2.24851940083712,< 10%
01589330,East,7.33,Average annual daily precipitation (mm),3.25675468809797,< 10%
01589440,East,7.33,Snow fraction (% of days),4.51365493263798,< 10%
01589440,East,7.33,Aridity (PET/P),0.586127269061013,< 10%
01589440,East,7.33,Average annual daily temperature (C),2.23944551965473,< 10%
01589440,East,7.33,Average annual daily precipitation (mm),3.26457661886136,< 10%
01589500,East,7.33,Snow fraction (% of days),2.91015908250093,< 10%
01589500,East,7.33,Aridity (PET/P),0.595329266114259,< 10%
01589500,East,7.33,Average annual daily temperature (C),2.33009837210309,< 10%
01589500,East,7.33,Average annual daily precipitation (mm),3.25459977802442,< 10%
01591000,East,7.33,Snow fraction (% of days),5.71832991101985,< 10%
01591000,East,7.33,Aridity (PET/P),0.606324120967526,< 10%
01591000,East,7.33,Average annual daily temperature (C),2.15769510761431,< 10%
01591000,East,7.33,Average annual daily precipitation (mm),3.16683360711841,< 10%
01591400,East,7.33,Snow fraction (% of days),5.4131485284052,< 10%
01591400,East,7.33,Aridity (PET/P),0.608816996897168,< 10%
01591400,East,7.33,Average annual daily temperature (C),2.17121138803507,< 10%
01591400,East,7.33,Average annual daily precipitation (mm),3.15408610540726,< 10%
01591610,East,7.33,Snow fraction (% of days),5.37817932922656,< 10%
01591610,East,7.33,Aridity (PET/P),0.60799723061362,< 10%
01591610,East,7.33,Average annual daily temperature (C),2.16810758423084,< 10%
01591610,East,7.33,Average annual daily precipitation (mm),3.15834010951403,< 10%
01591700,East,7.33,Snow fraction (% of days),4.51559890485969,< 10%
01591700,East,7.33,Aridity (PET/P),0.616044983902012,< 10%
01591700,East,7.33,Average annual daily temperature (C),2.18768757693178,< 10%
01591700,East,7.33,Average annual daily precipitation (mm),3.11711505817933,< 10%
01592500,East,7.33,Snow fraction (% of days),4.52493497604381,< 10%
01592500,East,7.33,Aridity (PET/P),0.608585215602211,< 10%
01592500,East,7.33,Average annual daily temperature (C),2.18825625346389,< 10%
01592500,East,7.33,Average annual daily precipitation (mm),3.15538364134155,< 10%
01593500,East,7.33,Snow fraction (% of days),4.13755646817249,< 10%
01593500,East,7.33,Aridity (PET/P),0.599422920101671,< 10%
01593500,East,7.33,Average annual daily temperature (C),2.20878129191514,< 10%
01593500,East,7.33,Average annual daily precipitation (mm),3.20384435318275,< 10%
01594000,East,7.33,Snow fraction (% of days),4.29655819774718,< 10%
01594000,East,7.33,Aridity (PET/P),0.604106005236839,< 10%
01594000,East,7.33,Average annual daily temperature (C),2.2131698007177,< 10%
01594000,East,7.33,Average annual daily precipitation (mm),3.21369798185232,< 10%
01594440,East,7.33,Snow fraction (% of days),4.24442847364819,< 10%
01594440,East,7.33,Aridity (PET/P),0.605397709969769,< 10%
01594440,East,7.33,Average annual daily temperature (C),2.2029242738769,< 10%
01594440,East,7.33,Average annual daily precipitation (mm),3.17306324435318,< 10%
01594526,East,7.33,Snow fraction (% of days),3.49632554945055,< 10%
01594526,East,7.33,Aridity (PET/P),0.614032792522929,< 10%
01594526,East,7.33,Average annual daily temperature (C),2.2892282746557,< 10%
01594526,East,7.33,Average annual daily precipitation (mm),3.18899141483517,< 10%
01595000,East,7.33,Snow fraction (% of days),19.3128268309377,< 10%
01595000,East,7.33,Aridity (PET/P),0.529765889446069,< 10%
01595000,East,7.33,Average annual daily temperature (C),1.67741154741509,< 10%
01595000,East,7.33,Average annual daily precipitation (mm),3.62561868583162,< 10%
01596500,East,7.33,Snow fraction (% of days),19.1332375085558,< 10%
01596500,East,7.33,Aridity (PET/P),0.616247529350379,< 10%
01596500,East,7.33,Average annual daily temperature (C),1.71976708385628,< 10%
01596500,East,7.33,Average annual daily precipitation (mm),3.11639630390144,< 10%
01597500,East,7.33,Snow fraction (% of days),19.1049349760438,< 10%
01597500,East,7.33,Aridity (PET/P),0.618349057560844,< 10%
01597500,East,7.33,Average annual daily temperature (C),1.73024391121006,< 10%
01597500,East,7.33,Average annual daily precipitation (mm),3.10577761806982,< 10%
01598500,East,7.33,Snow fraction (% of days),18.7177891854894,< 10%
01598500,East,7.33,Aridity (PET/P),0.598214706610473,< 10%
01598500,East,7.33,Average annual daily temperature (C),1.72308679239979,< 10%
01598500,East,7.33,Average annual daily precipitation (mm),3.21043045859001,< 10%
01599000,East,7.33,Snow fraction (% of days),15.9226557152635,< 10%
01599000,East,7.33,Aridity (PET/P),0.640098001498611,< 10%
01599000,East,7.33,Average annual daily temperature (C),1.80123171896646,< 10%
01599000,East,7.33,Average annual daily precipitation (mm),3.00029575633128,< 10%
01601500,East,7.33,Snow fraction (% of days),14.2346201232033,< 10%
01601500,East,7.33,Aridity (PET/P),0.672259308298193,< 10%
01601500,East,7.33,Average annual daily temperature (C),1.83456412469121,< 10%
01601500,East,7.33,Average annual daily precipitation (mm),2.85702600958248,< 10%
01603000,East,7.33,Snow fraction (% of days),15.2922861054073,< 10%
01603000,East,7.33,Aridity (PET/P),0.637892534640011,< 10%
01603000,East,7.33,Average annual daily temperature (C),1.79781831858295,< 10%
01603000,East,7.33,Average annual daily precipitation (mm),3.01074387405886,< 10%
01604500,East,7.33,Snow fraction (% of days),9.44121149897331,< 10%
01604500,East,7.33,Aridity (PET/P),0.748140549424378,< 10%
01604500,East,7.33,Average annual daily temperature (C),1.97144851589654,< 10%
01604500,East,7.33,Average annual daily precipitation (mm),2.56552997946612,< 10%
01605500,East,7.33,Snow fraction (% of days),13.40871321013,< 10%
01605500,East,7.33,Aridity (PET/P),0.675786594389065,< 10%
01605500,East,7.33,Average annual daily temperature (C),1.75272045203584,< 10%
01605500,East,7.33,Average annual daily precipitation (mm),2.83945242984257,< 10%
01606500,East,7.33,Snow fraction (% of days),12.9288569472964,< 10%
01606500,East,7.33,Aridity (PET/P),0.67968310086437,< 10%
01606500,East,7.33,Average annual daily temperature (C),1.7633414599341,< 10%
01606500,East,7.33,Average annual daily precipitation (mm),2.82264216290212,< 10%
01607500,East,7.33,Snow fraction (% of days),9.93818617385353,< 10%
01607500,East,7.33,Aridity (PET/P),0.697811703081186,< 10%
01607500,East,7.33,Average annual daily temperature (C),1.84036150330683,< 10%
01607500,East,7.33,Average annual daily precipitation (mm),2.74962833675565,< 10%
01608000,East,7.33,Snow fraction (% of days),9.38194387405886,< 10%
01608000,East,7.33,Aridity (PET/P),0.708970879163749,< 10%
01608000,East,7.33,Average annual daily temperature (C),1.87811100851198,< 10%
01608000,East,7.33,Average annual daily precipitation (mm),2.70587364818617,< 10%
01608500,East,7.33,Snow fraction (% of days),9.76289527720739,< 10%
01608500,East,7.33,Aridity (PET/P),0.70789693347018,< 10%
01608500,East,7.33,Average annual daily temperature (C),1.86412790204453,< 10%
01608500,East,7.33,Average annual daily precipitation (mm),2.70998562628337,< 10%
01610000,East,7.33,Snow fraction (% of days),11.195099247091,< 10%
01610000,East,7.33,Aridity (PET/P),0.68999162991741,< 10%
01610000,East,7.33,Average annual daily temperature (C),1.87639278301783,< 10%
01610000,East,7.33,Average annual daily precipitation (mm),2.78167597535934,< 10%
01611500,East,7.33,Snow fraction (% of days),7.91024747546579,< 10%
01611500,East,7.33,Aridity (PET/P),0.694000822984517,< 10%
01611500,East,7.33,Average annual daily temperature (C),1.93491140934384,< 10%
01611500,East,7.33,Average annual daily precipitation (mm),2.73359436779974,< 10%
01613000,East,7.33,Snow fraction (% of days),10.3880698151951,< 10%
01613000,East,7.33,Aridity (PET/P),0.691801788377059,< 10%
01613000,East,7.33,Average annual daily temperature (C),1.89549493774013,< 10%
01613000,East,7.33,Average annual daily precipitation (mm),2.77447275838467,< 10%
01613900,East,7.33,Snow fraction (% of days),7.29169339320077,< 10%
01613900,East,7.33,Aridity (PET/P),0.68318487685628,< 10%
01613900,East,7.33,Average annual daily temperature (C),2.02323338421802,< 10%
01613900,East,7.33,Average annual daily precipitation (mm),2.85464664849262,< 10%
01614500,East,7.33,Snow fraction (% of days),8.97745379876797,< 10%
01614500,East,7.33,Aridity (PET/P),0.647099991079512,< 10%
01614500,East,7.33,Average annual daily temperature (C),2.03230202766803,< 10%
01614500,East,7.33,Average annual daily precipitation (mm),2.96629370294319,< 10%
